school_id,term_code,term_name,subject,course_number,crn,section_number,title,credits,credits_min,credits_max,credits_raw,instructional_method,campus,capacity,enrolled,waitlist_capacity,waitlist_count,cross_list_group,cross_list_capacity,cross_list_enrolled,meetings,instructors,extraction_failures,source_url,retrieved_at,last_confirmed_at
cocc,202540,Fall 2025 (View Only),MTH,112Z,40394,01,Precalculus II: Trigonometry,4.0,4.0,4.0,4,In-Person,Bend Campus,35,25,35,0,,,,MW 0800-0950 Grandview Hall 0110 Lecture ; M 0800-1000 Grandview Hall 0110 Final Exam,Julie Schmidt (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),MTH,211,40397,02,Fund of Elementary Math I,4.0,4.0,4.0,4,In-Person,Bend Campus,32,15,32,0,,,,TR 1300-1450 Grandview Hall 0220 Lecture ; T 1300-1500 Grandview Hall 0220 Final Exam,Kristy Gilmore (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),MTH,256,40404,01,Applied Differential Equations,4.0,4.0,4.0,4,In-Person,Bend Campus,35,17,35,0,,,,MWF 0800-0950 Jefferson Hall 0105 Combination Lecture/Lab ; M 0800-1000 Jefferson Hall 0105 Final Exam,Rebecca Ramos (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),OL,111,40445,01,Intro to Outdoor Leadership,3.0,3.0,3.0,3,In-Person,Bend Campus,24,6,24,0,,,,W 0800-1050 Field  Lecture,Tim Peterson (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),OL,255,40444,01,Outdoor Living Skills,5.0,5.0,5.0,5,In-Person,Bend Campus,14,6,14,0,,,,T 0800-1150 Mazama 0120 Combination Lecture/Lab ; T 1015-1215 Mazama 0120 Final Exam,Lara D'Orvilliers (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),PHE,299,40780,01,Environmental Public Health,,1.0,4.0,1 TO 4,Hybrid,Bend Campus,12,4,12,0,,,,T 1000-1050 Deschutes Hall 0009 Lecture ; T 1015-1215 Deschutes Hall 0009 Final Exam ; none - Online  Lecture,Michael Baker (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),PSY,201Z,40492,07,Introduction to Psychology I,4.0,4.0,4.0,4,Online,Online,30,26,30,0,,,,none - Online  Lecture,Carly Pomeroy (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),SOC,204Z,40864,04,Introduction to Sociology,4.0,4.0,4.0,4,Online,Online,30,25,30,0,,,,none - Online  Lecture,Ken Ruettgers (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),STAT,243Z,40405,01,Elementary Statistics I,4.0,4.0,4.0,4,In-Person,Bend Campus,32,16,32,0,,,,MW 1300-1450 Grandview Hall 0220 Lecture ; M 1300-1500 Grandview Hall 0220 Final Exam,Monte Cheney (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),SUS,101,40787,01,Introduction to Sustainability,4.0,4.0,4.0,4,In-Person,Bend Campus,24,16,24,0,,,,MW 1500-1650 Mazama 0222 Lecture,Owen Murphy (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),VT,203,40507,01,Large Animal Nursing,4.0,4.0,4.0,4,In-Person,Redmond Campus,9,9,0,0,,,,R 0900-1150 Redmond Vet Tech 100 Lab ; MW 0930-1050 Redmond Vet Tech 100 Lecture ; W 1015-1215 Redmond Vet Tech 100 Final Exam,Cierra Buer (primary) ; Daisy Altamirano,,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),WR,098,40624,03,Writing Seminar,2.0,2.0,2.0,2,In-Person,Bend Campus,10,10,10,0,,,,TR 0900-0950 Ochoco Hall 0136 Lecture,Anthony Rosso (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),WR,121Z,40630,01,Composition I,4.0,4.0,4.0,4,In-Person,Bend Campus,10,10,10,0,,,,MW 0800-0950 Ochoco Hall 0142 Lecture ; M 0800-1000 Ochoco Hall 0142 Final Exam,Eileen Sather (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),WR,121Z,40640,11,Composition I,4.0,4.0,4.0,4,In-Person,Bend Campus,16,14,16,0,,,,TR 1500-1650 Ochoco Hall 0142 Lecture ; T 1515-1715 Ochoco Hall 0142 Final Exam,Kelly Jaquiss-Pofahl (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202540,Fall 2025 (View Only),WR,121Z,40646,17,Composition I,4.0,4.0,4.0,4,In-Person,Redmond Campus,16,15,16,0,,,,MW 1000-1150 Redmond Technology Ed Center 135 Lecture ; W 1015-1215 Redmond Technology Ed Center 135 Final Exam,Kristin Dorsey (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202540&startDatepicker=&endDatepicker=&uniqueSessionId=dg7fbb9355f165&pageOffset=500&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:02:12.8946260+00:00,2026-09-12T17:34:56.2888100+00:00
cocc,202610,Winter 2026 (View Only),AH,115,10005,01,Cultural Responsiveness in HS,3.0,3.0,3.0,3,Online,Online,30,23,30,0,,,,none - Online  Lecture,Gabriann Hall (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),ART,110,10068,01,Beginning Graphic Design,4.0,4.0,4.0,4,In-Person,Bend Campus,15,13,15,0,,,,MW 0900-1120 Ponderosa Hall 0205 Combination Lecture/Lab ; M 1015-1215 Ponderosa Hall 0205 Final Exam,Venus Nguyen (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),ART,131,10095,02,Beginning Drawing,4.0,4.0,4.0,4,Online,Online,15,15,15,0,,,,none - Online  Combination Lecture/Lab,Neya McCracken (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),ART,141,10076,01,Vector Art Illustration,4.0,4.0,4.0,4,Online,Online,15,13,15,0,,,,none - Combination Lecture/Lab,Mindy Mendenhall (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),ART,165,10078,01,Videography: Basics,4.0,4.0,4.0,4,In-Person,Bend Campus,15,12,15,0,,,,TR 1200-1420 Ponderosa Hall 0205 Combination Lecture/Lab ; T 1300-1500 Ponderosa Hall 0205 Final Exam,Sai Washburn (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),AUT,102,10113,01,Automotive Electric I,4.0,4.0,4.0,4,In-Person,Bend Campus,27,27,27,0,,,,MTWR 0745-1235 Ponderosa Hall 0102 Combination Lecture/Lab,Stephen Shelton (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),AUT,211,10131,01,ASE Test Prep I,1.0,1.0,1.0,1,In-Person,Bend Campus,25,1,25,0,,,,none - Lab,James Veverka (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),AV,222G,10164,01,Comm Pilot II Airplane Flt Lab,1.0,1.0,1.0,1,In-Person,Bend Campus,30,11,30,0,,,,none - Bend Airport  Lab,Lisa Shipman ; Kamilla Farkas (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),AV,227C,10172,01,Pvt Pilot III Heli Flt Lab,1.0,1.0,1.0,1,In-Person,Bend Campus,30,10,30,0,,,,none - Bend Airport  Lab,Lisa Shipman ; Steve Crowe (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),AV,246,10151,01,Aviation Safety,4.0,4.0,4.0,4,In-Person,Bend Campus,32,12,32,0,,,,TR 1000-1150 Cascades Hall 0118 Lecture ; T 1015-1215 Cascades Hall 0118 Final Exam,Steve Crowe (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),BA,206,10209,02,Management Fundamentals I,4.0,4.0,4.0,4,Online,Online,28,27,28,0,,,,none - Online  Lecture,Theresa Freihoefer (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),BAK,220,10239,02,Wedding Celebration Cakes,4.0,4.0,4.0,4,Hybrid,Bend Campus,12,11,12,0,,,,T 1200-1750 Jungers Culinary Center 116 Lecture/Lab ; none - Online  Lecture/Lab,Penny Fraker (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),BI,102,10663,02,General Biology: Evolution,4.0,4.0,4.0,4,In-Person,Bend Campus,24,18,24,0,,,,TR 1300-1420 Middleton Science Center 0170 Lecture ; T 1300-1500 Middleton Science Center 0170 Final Exam ; R 1430-1720 Middleton Science Center 0170 Lab,Steven Foldi (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),BI,232,10673,13,Human Anatomy & Physiology II,4.0,4.0,4.0,4,In-Person,Bend Campus,24,17,24,0,,,,M 0800-1000 Middleton Science Center 0230 Final Exam ; MW 0830-0950 Middleton Science Center 0230 Lecture ; W 1000-1250 Middleton Science Center 0150 Lab,Sandra Broeren (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CH,104,10704,03,Introduction to Chemistry I,5.0,5.0,5.0,5,Hybrid,Bend Campus,24,23,24,0,,,,M 0900-0950 Middleton Science Center 0220 Lecture ; M 1000-1250 Middleton Science Center 0270 Lab ; M 1015-1215 Middleton Science Center 0160 Final Exam ; none - Online  Lecture,Nissa Garcia Ivers (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CH,227Z,10677,02,General Chemistry I Lab,1.0,1.0,1.0,1,In-Person,Bend Campus,24,17,24,0,,,,F 1000-1250 Middleton Science Center 0270 Lab,Logan Aisling (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CHN,202,10029,01,2nd Yr Mandarin Chinese II,4.0,4.0,4.0,4,Hybrid,Bend Campus,20,8,20,0,,,,TR 1000-1120 Health Careers Center 0190 Lecture ; none - Online  Lecture,Lin Hong (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CIS,120,10273,02,Computer Concepts,4.0,4.0,4.0,4,Hybrid,Redmond Campus,27,4,27,0,,,,MW 1000-1150 Redmond Building 1 128 Combination Lecture/Lab ; M 1015-1215 Redmond Building 1 128 Final Exam ; none - Online  Combination Lecture/Lab,Eric Artzt (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CIS,244,10297,01,Information Systems Analysis,4.0,4.0,4.0,4,Online,Online,28,22,28,0,,,,none - Online  Combination Lecture/Lab,Eric Magidson (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CJ,100,10309,02,Intro to Criminal Justice,3.0,3.0,3.0,3,Online,Online,30,25,30,0,,,,none - Online  Lecture,Erick Supplee (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),CJ,100,10936,09,Intro to Criminal Justice,3.0,3.0,3.0,3,Hybrid,Madras Campus,30,4,30,0,,,,M 1800-2000 Madras Campus 114 Final Exam ; M 1800-1920 Madras Campus 114 Lecture ; none - Online  Lecture,Brad Johnston (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),COMM,218Z,10266,08,Interpersonal Communication,4.0,4.0,4.0,4,Online,Online,20,20,20,0,,,,none - Online  Lecture,Justin Borowsky (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),ED,250,10336,01,Adv Curr Dev & Tch Meth in ECE,4.0,4.0,4.0,4,Online,Online,20,14,20,0,,,,none - Field  Practicum ; none - Online  Lecture,Angie Cole (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
cocc,202610,Winter 2026 (View Only),EMT,170,10371,01,EMS Comm/Doc,2.0,2.0,2.0,2,In-Person,Bend Campus,24,16,10,0,,,,R 0800-1000 Cascades Hall 0115 Final Exam ; R 0800-0950 Cascades Hall 0115 Lecture,Michael Greene (primary),,https://reg-prod.cocc.edu/StudentRegistrationSsb/ssb/searchResults/searchResults?txt_term=202610&startDatepicker=&endDatepicker=&uniqueSessionId=dgf91fb7cf2d04&pageOffset=0&pageMaxSize=500&sortColumn=subjectDescription&sortDirection=asc,2026-09-12T16:01:59.7228020+00:00,2026-09-12T17:34:45.0686990+00:00
